subj_idx,identity,stimulus,response,rt,v_true,z_true,dc_true
0,1,1,0,0.7967458510599679,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.378791613376,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.6154117325518238,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,1.4961691595422595,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.3707813845940593,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.5823331276784467,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.8326033992704771,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.42608992710203225,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.7211614092302656,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.9692517983268047,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,1.0438423621049853,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.4804778273711056,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.44923839828663836,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.807974038698059,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,1.617906711527835,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.724233180228183,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,1.4548546953918373,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.30974415642709857,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.45552011052548214,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.7824433086566915,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.3876251108508473,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.7920565222631002,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3631039872217523,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3951509992149057,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.659446608025677,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.768401087880586,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.46560411817525327,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.5605752852904523,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.7737756162119636,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,1.2779328627753894,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,1.2298394985433239,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.4005592100436133,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,2.408866997990686,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,2.3643801592306253,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.3815210253040955,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,1.1467591000059079,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.5785901723979987,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,1.0219928765691784,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.4443119272301147,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.5565994506890672,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.44172416857608776,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,2.0201369331825703,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3449507853665811,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,1.818728932125465,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.522764196593524,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.5344248713440318,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,0.4664383979423826,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,0,2.0161156463009253,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.8174997380973259,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,1,1,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,0.3092639393787997,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,1,0.7830699233936478,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,1,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,1,0.5007422437639536,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,1,0.9978105871912482,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,0.8076907497251071,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,0.5514137926004508,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,3.357267263315257,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,0.3047423076966158,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,0.4638126162859751,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,1,0.34327652057005026,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,1,0.6263407517278166,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,1,0.481555047906752,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,0.3665163562262709,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,1,0.8711778008332824,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,1,0.7518169038174018,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,3.010500989321347,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,1.4358933059053212,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,1.2902710071456676,1.4421334608988141,0.5899211948362052,-0.02841055816649255
0,1,0,0,0.9067480427784562,1.4421334608988141,0.5899211948362052,-0.02841055816649255
